Team_Number_Id,TeamPoints,FieldGoals,X3PointShots,FreeThrows,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls
5798,104,0.422,0.394,0.84,10,47,26,3,5,16,18
5898,98,0.435,0.303,0.667,12,45,16,4,4,13,18
5998,98,0.494,0.222,0.714,8,41,23,4,2,17,22
6098,94,0.383,0.318,0.75,13,42,20,11,3,13,22
61137,110,0.442,0.31,0.773,22,57,26,9,0,9,20
62114,106,0.435,0.414,0.583,13,43,22,10,1,14,17
63101,96,0.416,0.292,0.714,17,46,18,8,2,18,23
6498,90,0.391,0.353,0.667,8,40,17,9,6,11,22
6598,119,0.489,0.5,0.783,9,51,27,2,7,16,23
6698,99,0.469,0.333,0.778,11,50,22,8,9,16,13
6798,79,0.375,0.2,0.737,8,32,14,14,4,17,23
6898,113,0.478,0.519,0.647,9,41,30,8,4,11,20
6998,87,0.388,0.4,0.75,8,43,17,6,2,12,16
7098,106,0.468,0.483,0.818,6,44,17,6,5,9,11
71137,115,0.443,0.417,0.875,12,50,22,12,14,8,16
72114,96,0.421,0.158,0.526,16,66,22,9,5,15,17
73101,117,0.494,0.381,0.833,12,49,33,6,7,13,11
7498,112,0.44,0.394,0.733,10,50,21,4,2,7,26
7598,103,0.488,0.286,0.75,10,44,26,9,3,16,14
7698,115,0.518,0.417,0.773,10,43,24,8,5,9,15
7798,108,0.452,0.368,0.781,10,53,17,9,3,9,16
7898,108,0.443,0.444,0.609,9,42,30,4,5,17,19
7998,113,0.5,0.4,0.529,6,49,24,6,4,11,19
8098,117,0.409,0.489,0.783,14,38,30,10,0,12,18
81103,98,0.449,0.3,0.76,4,33,22,7,2,3,11
8298,119,0.528,0.429,1,7,47,27,12,4,11,21
1401,121,0.538,0.533,0.905,6,41,34,5,9,17,25
2401,128,0.516,0.45,0.8,10,49,29,6,8,18,23
3401,101,0.393,0.316,0.852,12,46,20,10,7,17,28
4401,133,0.558,0.385,0.846,10,50,33,6,8,16,23
5401,117,0.558,0.462,0.864,6,37,32,10,7,17,15
6401,120,0.484,0.263,0.9,15,53,33,7,13,17,20
7401,107,0.571,0.37,0.75,10,40,29,3,11,25,14
8204,141,0.584,0.483,0.767,14,46,37,8,8,12,23
999,112,0.518,0.5,0.75,5,41,30,11,12,14,20
1099,127,0.549,0.45,0.529,7,41,38,13,4,13,23
11138,97,0.368,0.344,0.917,13,51,20,12,10,14,21
12115,125,0.565,0.417,0.778,3,45,37,10,9,19,23
13102,135,0.585,0.519,0.962,4,39,31,15,11,22,23
1499,110,0.5,0.348,0.875,12,50,35,4,5,16,21
1599,88,0.402,0.313,0.632,7,47,22,9,10,15,24
1699,124,0.549,0.304,0.85,11,48,25,5,6,12,18
1799,118,0.511,0.417,0.696,6,57,29,8,14,15,27
1899,91,0.413,0.323,0.833,7,39,22,11,8,22,20
1999,143,0.582,0.444,1,6,49,36,11,11,11,15
2099,110,0.415,0.303,0.815,11,44,30,11,6,9,24
21138,106,0.5,0.432,0.714,9,36,31,9,6,14,15
22115,127,0.5,0.4,0.75,12,49,30,10,4,22,19
23102,133,0.625,0.5,1,7,42,46,9,11,19,16
2499,123,0.56,0.367,0.75,7,41,32,4,4,9,14
2599,125,0.517,0.485,0.704,5,40,36,14,5,16,16
2699,101,0.476,0.367,0.769,8,47,26,8,12,15,20
2799,102,0.481,0.269,0.773,5,45,29,5,15,14,19
2899,111,0.55,0.5,0.765,6,42,26,5,9,14,16
2999,112,0.603,0.5,0.778,4,41,35,7,4,16,22
3099,116,0.402,0.324,0.905,15,61,25,6,10,14,26
31138,97,0.459,0.333,0.88,14,44,26,9,8,16,19
32115,113,0.494,0.292,0.815,10,42,24,9,13,15,17
33102,81,0.381,0.111,0.824,11,38,25,14,8,16,14
3499,99,0.463,0.27,0.765,10,47,28,7,7,15,18
3599,126,0.593,0.478,0.765,4,50,37,8,7,16,18
3699,100,0.46,0.364,0.923,8,43,32,6,5,17,25
3799,141,0.588,0.545,0.92,7,38,37,3,6,10,17
3899,125,0.527,0.406,0.842,7,46,36,8,7,14,21
3999,124,0.552,0.433,0.75,6,45,35,6,6,12,18
4099,121,0.415,0.333,0.811,14,54,31,13,10,16,25
41138,124,0.565,0.433,0.714,10,43,33,7,10,16,15
42115,106,0.481,0.348,0.846,4,33,26,9,6,16,21
43102,108,0.557,0.333,0.833,10,43,28,7,3,11,13
4499,127,0.58,0.375,0.857,3,30,28,4,3,6,20
4599,118,0.482,0.375,0.8,13,48,33,8,6,16,23
4699,119,0.5,0.394,0.88,5,49,24,5,3,15,16
4799,108,0.488,0.472,0.733,4,33,31,8,10,19,24
4899,123,0.554,0.433,0.9,3,36,40,6,3,12,16
4999,126,0.539,0.568,0.6,11,47,37,9,8,15,17
5099,109,0.452,0.37,0.885,10,43,19,9,9,11,17
51138,99,0.459,0.2,0.762,11,37,27,10,7,19,16
52115,119,0.55,0.515,0.875,7,51,25,8,4,25,19
53102,108,0.5,0.258,0.609,11,42,28,9,10,13,23
5499,105,0.487,0.286,0.742,10,45,27,7,8,25,24
5599,121,0.511,0.483,0.85,18,51,37,6,7,16,18
5699,122,0.565,0.444,0.933,11,44,35,5,6,16,18
5799,129,0.584,0.423,0.667,7,49,36,8,16,11,18
5899,117,0.478,0.351,0.947,8,41,24,8,7,16,24
5999,134,0.61,0.56,0.765,3,32,31,8,8,15,24
6099,112,0.472,0.447,0.846,12,54,36,8,6,14,21
61138,125,0.518,0.484,0.846,8,43,31,8,5,12,13
62115,109,0.514,0.417,0.833,3,36,24,10,8,14,21
63102,114,0.532,0.355,0.864,2,35,33,12,5,18,20
6499,114,0.566,0.478,0.818,5,41,30,8,7,17,18
6599,110,0.432,0.267,0.87,12,49,30,6,12,10,18
6699,108,0.487,0.429,0.833,6,33,20,5,3,10,20
6799,103,0.407,0.278,0.905,12,50,22,6,7,13,17
6899,117,0.543,0.3,0.821,11,50,25,8,6,21,24
6999,93,0.42,0.462,0.722,9,40,21,10,5,11,21
7099,124,0.526,0.419,0.786,9,43,29,8,9,13,21
71138,75,0.405,0.158,0.75,2,36,17,7,9,15,24
72115,106,0.452,0.4,0.909,10,46,28,8,6,7,17
73102,91,0.418,0.4,0.9,14,41,24,9,7,11,19
7499,81,0.407,0.294,0.667,17,51,21,4,9,16,17
7599,107,0.547,0.5,1,2,31,26,10,7,18,19
7699,112,0.494,0.346,0.75,6,42,28,9,6,10,18
7799,117,0.539,0.464,0.889,7,45,31,10,7,14,14
7899,111,0.494,0.276,0.875,6,40,27,9,5,13,25
7999,106,0.446,0.31,0.958,13,39,29,6,5,16,14
8099,120,0.544,0.455,0.636,8,42,31,3,0,17,21
81104,117,0.522,0.406,0.667,5,41,27,9,7,11,15
8299,79,0.349,0.263,0.875,9,39,14,7,3,15,18
1402,122,0.485,0.366,0.684,10,43,28,9,5,12,16
2402,105,0.398,0.267,0.931,12,44,19,7,3,14,14
3402,107,0.476,0.234,0.818,8,54,17,12,4,13,24
4402,90,0.416,0.237,0.739,9,39,25,5,2,16,31
5402,105,0.48,0.308,0.875,7,40,22,11,13,19,13
6402,109,0.447,0.386,0.846,7,51,21,5,6,15,26
7402,89,0.377,0.368,0.81,8,43,18,4,3,17,23
8205,107,0.398,0.277,0.737,10,35,17,12,3,15,23
9100,119,0.477,0.365,0.762,9,46,21,6,4,14,20
10100,119,0.472,0.34,0.826,9,44,28,14,4,12,16
11139,137,0.593,0.59,0.857,5,42,26,9,7,20,24
12116,117,0.468,0.348,0.806,17,45,21,11,5,22,27
13103,111,0.446,0.356,0.75,11,46,18,14,4,15,19
14100,118,0.478,0.362,0.833,10,47,24,10,5,13,20
15100,113,0.418,0.308,0.854,14,48,21,4,4,19,27
16100,142,0.478,0.477,0.921,12,51,27,9,9,14,20
17100,105,0.449,0.419,0.81,9,45,21,8,9,16,24
18100,125,0.549,0.439,0.739,8,46,30,13,4,18,22
19100,117,0.436,0.383,0.773,9,42,30,12,6,7,15
20100,117,0.488,0.4,0.65,8,42,31,8,4,15,19
21139,118,0.488,0.45,0.762,10,49,26,9,0,15,10
22116,118,0.5,0.378,0.824,7,43,17,10,4,16,23
23103,112,0.469,0.429,0.75,8,46,22,10,5,17,25
24100,124,0.533,0.4,0.81,7,35,14,13,2,12,17
25100,130,0.545,0.378,0.68,4,36,30,12,7,9,15
26100,108,0.443,0.378,0.684,6,45,24,7,5,10,18
27100,124,0.473,0.36,0.8,12,45,20,15,3,13,16
28100,115,0.461,0.314,0.81,4,38,16,7,4,15,23
29100,120,0.519,0.395,0.852,12,52,25,5,7,14,13
30100,116,0.411,0.405,0.781,12,47,19,7,5,14,30
31139,118,0.462,0.425,0.829,9,43,16,4,4,17,26
32116,107,0.432,0.324,0.806,12,38,23,11,4,13,20
33103,98,0.375,0.326,0.774,7,43,16,9,3,16,23
34100,103,0.427,0.292,0.813,8,35,15,11,2,14,13
35100,148,0.462,0.346,0.821,15,43,29,7,9,11,33
36100,116,0.472,0.441,0.81,9,51,25,6,3,15,19
37100,114,0.472,0.34,0.591,6,38,20,7,3,10,17
38100,101,0.422,0.319,0.909,12,42,29,5,4,13,20
39100,116,0.453,0.37,0.75,11,51,28,6,6,16,14
40100,121,0.45,0.316,0.76,17,49,25,7,5,13,30
41139,112,0.415,0.319,0.864,14,53,18,11,4,11,14
42116,102,0.404,0.295,0.813,13,37,21,9,4,12,21
43103,116,0.477,0.436,0.882,11,45,24,11,5,9,15
44100,116,0.471,0.378,0.69,12,46,19,14,3,15,18
45100,99,0.444,0.405,0.667,8,38,20,10,3,14,15
46100,104,0.439,0.412,0.478,7,43,20,8,3,9,19
47100,113,0.462,0.333,0.829,2,35,22,10,2,12,23
48100,113,0.444,0.297,0.776,5,43,17,8,2,12,21
49100,114,0.506,0.371,0.821,8,40,17,5,5,12,15
50100,102,0.446,0.333,0.824,7,38,20,10,7,9,16
51139,120,0.473,0.373,0.813,6,53,28,6,5,8,19
52116,123,0.556,0.485,0.81,8,40,16,7,7,11,14
53103,109,0.514,0.387,0.808,4,35,16,8,6,9,16
54100,130,0.5,0.463,0.735,11,48,26,5,7,11,16
55100,104,0.436,0.289,0.697,2,42,15,9,7,9,18
56100,126,0.494,0.468,0.759,9,37,25,1,4,6,23
57100,100,0.398,0.286,0.909,7,48,19,10,5,13,14
58100,120,0.482,0.368,0.867,14,50,24,6,2,10,17
59100,119,0.506,0.429,0.813,11,42,18,7,3,18,23
60100,96,0.43,0.273,0.76,9,40,15,15,2,15,21
61139,105,0.424,0.302,0.833,10,41,21,11,5,10,21
62116,123,0.448,0.388,0.867,10,40,24,11,5,10,21
63103,122,0.528,0.515,0.853,7,37,25,11,7,20,20
64100,110,0.476,0.35,0.667,12,47,22,9,5,16,21
65100,105,0.494,0.333,0.696,7,36,15,9,3,13,13
66100,105,0.464,0.378,0.714,6,45,21,5,5,11,22
67100,109,0.488,0.295,0.783,9,50,24,6,4,15,24
68100,101,0.389,0.293,0.826,16,50,20,4,9,11,13
69100,107,0.419,0.366,0.778,13,46,19,8,7,7,19
70100,129,0.551,0.457,0.75,8,33,28,7,8,11,26
71139,115,0.481,0.528,0.69,7,38,18,3,4,9,23
72116,100,0.354,0.235,0.643,12,52,19,9,3,12,19
73103,114,0.484,0.383,0.75,5,48,22,10,8,19,17
74100,118,0.489,0.385,0.909,6,45,28,7,4,11,12
75100,118,0.441,0.316,0.857,9,46,28,15,6,10,12
76100,104,0.432,0.368,0.69,8,39,22,9,7,10,12
77100,83,0.338,0.226,0.828,8,42,12,3,3,9,19
78100,120,0.512,0.348,0.667,10,46,26,13,3,9,14
79100,96,0.466,0.351,0.625,6,38,16,10,5,15,16
80100,102,0.474,0.378,0.696,6,41,23,7,5,17,24
81105,105,0.42,0.34,0.938,8,49,19,9,5,18,19
82100,83,0.378,0.283,0.667,8,40,11,2,6,14,24
1403,140,0.52,0.265,0.781,14,47,29,12,9,14,25
2403,96,0.449,0.222,0.667,6,39,15,1,4,12,17
3403,108,0.448,0.368,0.714,13,45,18,9,4,10,18
4403,130,0.667,0.455,0.727,8,42,31,8,2,17,21
5403,96,0.337,0.345,0.857,14,41,13,13,2,19,23
6403,97,0.468,0.455,0.75,6,44,21,9,3,19,20
7403,101,0.424,0.414,0.773,14,53,25,8,7,14,17
8206,124,0.544,0.615,0.769,8,43,35,9,1,11,23
9101,110,0.464,0.286,0.632,8,40,25,6,6,11,18
10101,101,0.468,0.48,0.882,4,34,24,6,2,12,17
11140,112,0.473,0.375,0.833,11,41,19,4,4,10,21
12117,97,0.432,0.292,0.778,7,38,22,8,3,15,24
13104,105,0.512,0.414,0.583,7,51,27,8,3,18,17
14101,95,0.446,0.364,0.619,7,41,18,5,7,13,15
15101,116,0.506,0.5,0.9,5,36,29,6,6,12,17
16101,107,0.438,0.536,0.667,13,51,22,4,5,10,13
17101,120,0.6,0.478,0.875,9,42,33,9,7,12,14
18101,105,0.416,0.4,0.793,8,48,25,17,4,12,25
19101,107,0.458,0.423,0.741,10,41,19,10,3,16,18
20101,98,0.487,0.304,1,10,36,20,9,2,18,14
21140,121,0.532,0.577,0.846,8,43,25,7,8,14,18
22117,97,0.477,0.25,1,6,36,18,9,7,14,17
23104,115,0.441,0.308,0.773,15,46,21,7,5,10,17
24101,115,0.535,0.423,0.8,7,44,28,10,5,16,20
25101,98,0.448,0.353,0.8,7,39,21,7,5,13,14
26101,106,0.442,0.385,0.625,12,49,21,7,3,8,19
27101,126,0.527,0.4,0.818,11,40,24,6,2,11,17
28101,95,0.449,0.355,0.667,11,42,18,11,7,13,21
29101,98,0.402,0.3,0.76,15,51,21,6,4,13,14
30101,109,0.566,0.444,0.789,6,43,21,6,7,15,20
31140,111,0.468,0.333,0.789,9,38,14,12,3,12,16
32117,105,0.488,0.333,0.947,8,37,19,5,5,9,18
33104,123,0.522,0.435,0.792,7,41,31,8,9,8,25
34101,83,0.442,0.286,0.692,5,26,18,6,3,12,19
35101,94,0.481,0.4,0.8,7,39,27,8,4,16,17
36101,107,0.462,0.318,0.7,11,43,22,10,6,10,15
37101,90,0.388,0.4,0.778,13,43,20,3,5,16,18
38101,101,0.488,0.2,0.842,8,30,24,7,2,14,20
39101,125,0.558,0.484,0.778,10,49,24,9,4,12,19
40101,109,0.557,0.318,0.7,8,40,30,9,5,16,23
41140,106,0.494,0.056,0.655,12,45,13,7,3,14,23
42117,97,0.459,0.476,0.75,6,44,16,5,4,14,18
43104,120,0.545,0.478,0.929,8,42,20,9,1,6,22
44101,109,0.532,0.538,0.867,8,43,26,7,2,14,18
45101,86,0.396,0.269,0.538,10,46,17,4,4,8,16
46101,86,0.381,0.08,0.769,12,44,15,9,4,9,18
47101,94,0.44,0.211,0.941,7,41,14,14,1,10,15
48101,116,0.563,0.375,0.68,3,39,32,11,3,12,24
49101,108,0.473,0.419,0.818,8,37,27,13,1,16,15
50101,114,0.54,0.278,0.789,9,38,25,9,1,9,24
51140,105,0.542,0.286,0.818,6,38,28,7,3,12,19
52117,105,0.529,0.385,0.677,8,33,20,16,4,14,15
53104,126,0.506,0.414,0.929,7,31,21,10,6,11,25
54101,100,0.443,0.333,0.84,6,42,25,15,8,13,19
55101,102,0.463,0.414,0.64,8,35,19,6,2,16,18
56101,97,0.446,0.25,0.818,13,53,18,6,5,13,20
57101,121,0.5,0.429,0.682,16,54,27,7,5,13,16
58101,108,0.433,0.4,0.857,15,52,20,10,7,8,20
59101,116,0.475,0.321,0.846,15,57,30,17,3,17,20
60101,103,0.471,0.25,0.696,9,50,22,6,4,12,19
61140,102,0.422,0.344,0.75,11,43,21,13,5,24,20
62117,103,0.446,0.375,0.767,13,48,19,12,4,14,23
63104,98,0.442,0.32,0.917,11,43,11,10,0,16,18
64101,92,0.429,0.588,0.762,8,37,18,13,5,14,15
65101,84,0.386,0.13,0.765,14,45,12,9,3,12,17
66101,112,0.495,0.5,0.8,9,49,21,11,3,16,16
67101,99,0.481,0.545,0.9,6,39,26,9,7,18,20
68101,101,0.4,0.208,0.8,14,45,20,13,2,9,23
69101,99,0.43,0.292,0.706,11,34,17,12,1,8,25
70101,102,0.453,0.5,0.8,10,38,24,6,4,15,18
71140,110,0.494,0.286,0.947,9,44,24,9,8,6,16
72117,92,0.366,0.318,0.944,15,48,15,13,5,14,21
73104,109,0.462,0.355,0.857,14,42,25,6,2,9,16
74101,113,0.489,0.348,0.81,10,51,26,12,7,17,17
75101,92,0.481,0.286,0.667,8,38,22,10,2,10,14
76101,106,0.5,0.308,0.9,7,34,23,9,4,10,17
77101,111,0.488,0.393,0.762,15,40,23,8,4,10,12
78101,104,0.488,0.474,0.813,6,35,23,11,4,13,24
79101,126,0.538,0.517,0.733,13,47,32,11,3,12,24
80101,73,0.299,0.333,0.7,12,44,16,8,8,12,21
81106,123,0.538,0.36,0.778,7,39,27,11,1,14,22
82101,93,0.404,0.258,0.625,13,54,22,2,4,7,16
1404,108,0.393,0.364,0.923,17,59,23,12,3,14,20
2404,130,0.545,0.462,0.733,10,52,26,11,2,12,32
3404,102,0.47,0.345,0.667,11,44,21,12,4,13,16
4404,104,0.468,0.321,0.639,14,46,11,4,5,11,19
5404,87,0.333,0.395,0.727,15,51,19,6,6,18,18
6404,113,0.453,0.4,0.833,9,35,21,4,3,12,20
7404,119,0.526,0.464,0.828,7,49,27,9,5,16,20
8207,104,0.458,0.154,0.774,15,43,18,7,7,13,22
9102,101,0.391,0.29,0.8,18,50,16,11,4,15,22
10102,107,0.512,0.367,0.706,10,39,20,6,4,17,19
11141,111,0.464,0.4,0.7,16,46,13,4,2,18,30
12118,103,0.407,0.385,0.852,8,37,16,12,1,11,24
13105,105,0.439,0.375,0.656,9,34,16,8,4,15,26
14102,113,0.447,0.286,0.786,13,55,29,7,10,15,26
15102,87,0.398,0.276,0.684,7,44,18,5,6,14,22
16102,85,0.375,0.313,0.714,10,36,20,12,3,21,23
17102,116,0.579,0.5,0.684,6,33,30,7,4,15,15
18102,97,0.475,0.321,0.923,6,37,23,11,5,16,13
19102,120,0.482,0.357,0.933,10,44,19,7,3,17,22
20102,107,0.543,0.345,0.7,10,36,23,8,6,19,16
21141,82,0.349,0.273,0.696,11,38,16,8,6,10,20
22118,106,0.507,0.441,0.773,8,37,21,3,7,16,26
23105,107,0.444,0.313,0.6,17,43,23,6,3,9,17
24102,113,0.488,0.438,0.875,4,33,22,8,4,10,19
25102,96,0.37,0.222,0.833,14,57,18,6,7,12,20
26102,106,0.443,0.462,0.8,6,51,25,10,6,8,19
27102,91,0.384,0.292,0.621,12,47,17,12,6,20,20
28102,85,0.438,0.286,0.5,12,46,18,3,5,17,22
29102,91,0.44,0.31,0.5,8,42,21,12,4,17,23
30102,108,0.471,0.333,0.667,9,50,22,1,4,9,19
31141,128,0.473,0.429,0.774,9,38,24,8,5,8,25
32118,112,0.494,0.382,0.75,5,36,14,4,7,10,22
33105,122,0.543,0.419,0.778,9,49,31,7,8,13,13
34102,121,0.488,0.281,0.824,15,49,23,7,6,13,21
35102,106,0.474,0.357,0.889,6,42,24,9,5,16,21
36102,113,0.549,0.391,0.839,4,34,23,5,3,19,24
37102,117,0.45,0.3,0.783,15,45,29,5,2,10,15
38102,105,0.429,0.273,0.8,10,45,19,10,7,18,25
39102,108,0.447,0.5,0.676,14,47,16,10,9,16,25
40102,125,0.489,0.458,0.786,11,46,24,9,3,14,19
41141,121,0.512,0.419,0.733,8,39,28,9,5,17,19
42118,126,0.561,0.387,0.846,5,39,29,11,5,15,22
43105,113,0.557,0.4,0.75,4,41,30,6,10,18,17
44102,109,0.46,0.333,0.613,17,48,22,10,5,20,16
45102,113,0.439,0.306,0.789,7,34,18,17,2,14,24
46102,118,0.56,0.333,0.682,8,40,31,4,1,17,27
47102,102,0.443,0.238,0.692,10,40,26,6,5,19,15
48102,109,0.488,0.37,0.724,3,36,23,15,6,10,20
49102,112,0.469,0.321,0.722,11,50,29,7,4,12,19
50102,96,0.412,0.273,0.769,9,50,22,5,7,13,17
51141,113,0.455,0.36,0.857,10,54,23,4,5,13,18
52118,104,0.483,0.37,0.833,5,39,28,10,3,13,16
53105,108,0.462,0.333,0.933,14,57,23,6,3,9,16
54102,98,0.432,0.25,0.609,11,53,20,7,5,16,16
55102,114,0.565,0.375,0.857,8,43,19,8,6,15,14
56102,129,0.5,0.379,0.909,7,43,26,5,5,7,21
57102,127,0.5,0.344,0.824,8,36,32,9,3,14,19
58102,128,0.517,0.438,0.75,8,51,23,5,8,16,26
59102,122,0.517,0.269,0.742,13,43,26,12,7,18,25
60102,92,0.456,0.304,0.684,4,39,17,6,2,16,19
61141,128,0.562,0.36,0.792,14,51,34,14,6,11,17
62118,123,0.524,0.37,0.833,7,40,18,12,6,10,20
63105,116,0.465,0.259,0.654,10,57,25,5,2,13,18
64102,116,0.483,0.393,0.633,13,52,25,6,3,13,16
65102,113,0.526,0.389,0.857,8,41,17,9,3,15,20
66102,112,0.487,0.276,0.732,6,42,27,4,5,14,14
67102,96,0.454,0.222,0.5,11,45,16,3,4,9,21
68102,113,0.488,0.423,0.783,16,48,21,10,3,21,18
69102,109,0.449,0.391,0.741,8,38,21,8,3,8,17
70102,109,0.43,0.333,0.808,11,41,21,4,5,10,22
71141,127,0.523,0.5,0.759,16,47,26,12,3,19,16
72118,104,0.553,0.385,0.714,5,32,24,4,3,14,20
73105,117,0.463,0.444,0.778,12,44,17,7,5,8,16
74102,105,0.465,0.536,0.556,8,41,23,8,4,13,23
75102,111,0.538,0.471,0.68,11,51,26,7,4,21,17
76102,96,0.404,0.308,0.571,11,46,13,5,5,10,16
77102,104,0.512,0.36,0.786,12,36,24,6,6,13,19
78102,113,0.451,0.313,0.791,12,47,21,8,2,14,23
79102,95,0.443,0.176,0.786,11,39,18,7,3,16,25
80102,115,0.494,0.353,0.676,15,38,25,6,0,10,19
81107,100,0.459,0.118,0.421,16,60,29,6,6,15,18
82102,100,0.494,0.333,0.429,8,41,27,8,1,17,17
1405,92,0.407,0.25,0.609,12,52,21,8,7,19,15
2405,132,0.516,0.462,0.727,5,42,22,8,3,18,31
3405,112,0.489,0.333,0.75,9,38,27,7,6,17,24
4405,102,0.446,0.233,0.813,6,53,27,9,5,21,26
5405,92,0.456,0.13,0.708,9,49,20,7,6,21,22
6405,81,0.383,0.227,0.7,14,39,17,12,4,16,20
7405,113,0.495,0.462,0.786,11,53,30,9,5,14,14
8208,110,0.544,0.222,0.741,2,32,16,8,8,11,20
9103,124,0.511,0.429,0.704,7,57,26,10,7,16,29
10103,107,0.471,0.333,0.783,8,46,25,5,4,16,16
11142,96,0.435,0.208,0.739,12,48,16,8,8,20,30
12119,95,0.36,0.13,0.732,17,46,17,9,4,19,19
13106,90,0.419,0.273,0.595,8,48,21,7,9,21,22
14103,100,0.424,0.424,0.615,9,53,17,6,6,16,20
15103,109,0.385,0.111,0.815,22,57,18,7,6,9,23
16103,113,0.495,0.28,0.667,9,49,26,7,10,19,20
17103,127,0.53,0.375,0.563,13,46,36,11,5,15,27
18103,103,0.4,0.325,0.72,12,53,23,7,6,12,16
19103,102,0.5,0.517,0.6,4,31,27,8,4,17,19
20103,115,0.484,0.367,0.667,12,43,23,10,5,16,29
21142,123,0.495,0.375,0.8,7,34,30,12,5,17,23
22119,100,0.442,0.3,0.714,17,52,21,5,2,21,24
23106,95,0.381,0.321,0.733,11,45,16,9,6,20,22
24103,107,0.438,0.393,0.5,15,44,22,13,7,11,24
25103,110,0.506,0.333,0.714,6,46,24,7,5,14,21
26103,109,0.412,0.371,0.8,20,52,24,6,6,16,19
27103,112,0.495,0.29,0.643,16,49,33,7,3,18,20
28103,114,0.446,0.4,0.629,7,45,23,9,9,12,26
29103,122,0.471,0.429,0.628,10,47,27,8,5,10,25
30103,106,0.426,0.379,0.682,15,46,22,11,5,15,23
31142,92,0.424,0.32,0.6,11,55,23,8,3,17,22
32119,104,0.435,0.333,0.7,13,37,21,10,1,12,16
33106,99,0.376,0.286,0.636,22,49,14,5,4,11,26
34103,106,0.489,0.158,0.688,11,35,25,7,3,12,22
35103,142,0.505,0.4,0.703,15,54,31,6,4,14,32
36103,96,0.447,0.308,0.69,9,37,18,12,4,24,25
37103,96,0.413,0.333,0.6,16,45,24,5,4,17,10
38103,94,0.404,0.25,0.75,12,46,24,7,3,16,20
39103,132,0.558,0.444,0.8,6,49,32,13,6,18,25
40103,99,0.481,0.343,0.619,9,55,30,12,4,25,23
41142,93,0.414,0.342,0.571,12,47,22,15,4,15,17
42119,107,0.453,0.308,0.722,11,59,24,4,0,14,31
43106,114,0.396,0.343,0.839,12,44,25,11,8,13,23
44103,90,0.469,0.385,1,6,30,25,9,1,16,15
45103,99,0.55,0.321,0.143,6,47,26,7,6,14,17
46103,127,0.56,0.385,0.714,12,39,31,10,3,6,18
47103,108,0.44,0.269,0.583,14,51,18,6,2,10,16
48103,108,0.451,0.208,0.75,10,48,23,6,3,9,23
49103,111,0.44,0.32,0.697,13,44,22,9,4,14,21
50103,105,0.47,0.2,0.767,11,43,18,7,1,16,18
51142,102,0.424,0.385,0.7,18,56,21,5,6,15,18
52119,108,0.488,0.433,0.611,8,40,24,6,7,19,20
53106,112,0.47,0.423,0.885,12,56,19,7,7,14,21
54103,106,0.438,0.323,0.923,13,51,28,5,7,8,19
55103,123,0.548,0.471,0.682,9,37,29,7,0,17,25
56103,117,0.511,0.455,0.833,7,37,26,5,3,20,21
57103,111,0.457,0.226,0.692,11,46,19,6,4,13,26
58103,124,0.516,0.394,0.75,13,62,32,8,6,16,17
59103,113,0.451,0.447,0.7,12,44,26,5,6,10,18
60103,123,0.522,0.455,0.737,10,59,28,8,6,23,23
61142,131,0.595,0.552,0.808,6,36,29,9,5,13,17
62119,116,0.435,0.441,0.778,10,46,26,10,4,15,21
63106,103,0.391,0.297,0.774,7,47,20,9,7,10,24
64103,108,0.489,0.333,0.917,7,39,27,7,3,14,16
65103,116,0.489,0.4,0.75,12,44,25,8,6,15,23
66103,127,0.5,0.382,0.9,14,51,30,9,4,13,19
67103,112,0.444,0.375,0.68,12,52,20,6,3,15,23
68103,106,0.452,0.316,0.643,7,35,24,11,8,14,19
69103,91,0.421,0.474,0.818,7,49,22,5,4,20,17
70103,100,0.442,0.242,0.696,14,47,20,4,3,13,18
71142,125,0.494,0.436,0.786,7,40,19,4,3,16,20
72119,100,0.407,0.342,0.68,11,44,19,7,2,11,20
73106,106,0.471,0.261,0.8,6,47,29,3,7,10,20
74103,103,0.468,0.273,0.688,7,49,25,6,5,15,16
75103,122,0.511,0.296,0.72,15,56,33,5,3,18,23
76103,83,0.4,0.219,0.64,10,47,18,5,6,14,15
77103,110,0.486,0.5,0.667,7,39,23,7,5,16,23
78103,122,0.547,0.542,0.833,4,44,32,4,3,13,22
79103,96,0.392,0.333,0.813,13,53,16,3,2,20,21
80103,97,0.398,0.2,0.818,12,44,20,8,4,12,22
81108,99,0.422,0.278,0.867,9,47,22,14,4,17,19
82103,115,0.477,0.436,0.875,10,49,25,8,6,17,23
1406,103,0.424,0.31,0.571,15,45,19,9,8,11,29
2406,111,0.468,0.37,0.784,6,40,20,8,4,14,25
3406,98,0.426,0.316,0.919,3,38,16,5,2,12,21
4406,94,0.458,0.387,0.667,6,36,14,7,2,17,22
5406,96,0.411,0.294,0.867,9,46,18,7,6,18,23
6406,103,0.471,0.424,0.75,6,42,26,10,6,9,20
7406,99,0.344,0.229,0.818,11,48,17,7,8,7,22
8209,99,0.476,0.333,0.688,5,31,21,12,3,13,16
9104,113,0.476,0.419,0.833,9,39,21,8,7,11,28
10104,102,0.46,0.297,0.786,6,39,23,6,7,12,22
11143,98,0.479,0.368,0.84,5,34,18,8,10,14,21
12120,96,0.481,0.3,0.778,5,41,23,9,5,19,20
13107,103,0.487,0.423,0.857,8,37,21,5,1,14,25
