ID,Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoals_pct,X3PointShots_pct,Assists,OppFieldGoals,OppFieldGoals_pct,Opp3PointShots_pct,OppTotalRebounds
55110,OKC,55,2/6/2018,Away,GSW,W,125,105,44,0.473,0.387,17,37,0.487,0.286,45
56110,OKC,56,2/8/2018,Away,LAL,L,81,106,32,0.356,0.235,16,42,0.438,0.323,51
57110,OKC,57,2/11/2018,Home,MEM,W,110,92,34,0.442,0.432,21,32,0.39,0.214,47
58110,OKC,58,2/13/2018,Home,CLE,L,112,120,40,0.444,0.314,23,45,0.511,0.444,41
59110,OKC,59,2/14/2018,Away,MEM,W,121,114,40,0.5,0.472,26,44,0.512,0.519,41
60110,OKC,60,2/22/2018,Away,SAC,W,110,107,38,0.442,0.4,26,42,0.462,0.444,44
61149,OKC,61,2/24/2018,Away,GSW,L,80,112,29,0.33,0.265,19,42,0.472,0.447,54
62126,OKC,62,2/26/2018,Home,ORL,W,112,105,42,0.477,0.44,24,39,0.464,0.414,35
63113,OKC,63,2/28/2018,Away,DAL,W,111,110,42,0.452,0.278,19,44,0.484,0.361,36
64110,OKC,64,3/2/2018,Away,PHO,W,124,116,46,0.479,0.324,22,46,0.479,0.44,44
65110,OKC,65,3/3/2018,Away,POR,L,100,108,40,0.44,0.222,18,39,0.443,0.333,47
66110,OKC,66,3/6/2018,Home,HOU,L,112,122,46,0.495,0.353,18,38,0.528,0.515,37
67110,OKC,67,3/8/2018,Home,PHO,W,115,87,42,0.525,0.394,21,31,0.337,0.243,43
68110,OKC,68,3/10/2018,Home,SAS,W,104,94,39,0.459,0.357,24,40,0.465,0.5,43
69110,OKC,69,3/12/2018,Home,SAC,W,106,101,38,0.452,0.444,21,38,0.409,0.364,49
70110,OKC,70,3/13/2018,Away,ATL,W,119,107,42,0.472,0.457,27,37,0.425,0.419,47
71149,OKC,71,3/16/2018,Home,LAC,W,121,113,46,0.489,0.344,30,42,0.488,0.423,48
72126,OKC,72,3/18/2018,Away,TOR,W,132,125,49,0.557,0.476,27,46,0.568,0.5,31
73113,OKC,73,3/20/2018,Away,BOS,L,99,100,35,0.412,0.37,19,36,0.414,0.361,52
74110,OKC,74,3/23/2018,Home,MIA,W,105,99,36,0.429,0.308,17,34,0.391,0.433,41
75110,OKC,75,3/25/2018,Home,POR,L,105,108,37,0.44,0.296,16,42,0.467,0.265,49
76110,OKC,76,3/29/2018,Away,SAS,L,99,103,37,0.435,0.367,19,34,0.42,0.419,48
77110,OKC,77,3/30/2018,Home,DEN,L,125,126,45,0.417,0.455,25,49,0.521,0.333,58
78110,OKC,78,4/1/2018,Away,NOP,W,109,104,41,0.432,0.29,24,38,0.458,0.344,44
79110,OKC,79,4/3/2018,Home,GSW,L,107,111,35,0.376,0.237,13,41,0.494,0.276,40
80110,OKC,80,4/7/2018,Away,HOU,W,108,102,36,0.396,0.303,21,36,0.474,0.378,41
81115,OKC,81,4/9/2018,Away,MIA,W,115,93,35,0.432,0.4,21,40,0.46,0.227,43
82110,OKC,82,4/11/2018,Home,MEM,W,137,123,47,0.553,0.465,32,44,0.484,0.419,42
1503,ORL,1,10/18/2017,Home,MIA,W,116,109,43,0.478,0.381,22,44,0.436,0.267,44
2503,ORL,2,10/20/2017,Away,BRK,L,121,126,45,0.506,0.545,30,46,0.5,0.333,48
3503,ORL,3,10/21/2017,Away,CLE,W,114,93,40,0.444,0.486,28,33,0.384,0.28,44
4503,ORL,4,10/24/2017,Home,BRK,W,125,121,41,0.494,0.348,20,40,0.417,0.314,49
5503,ORL,5,10/27/2017,Home,SAS,W,114,87,48,0.571,0.478,22,30,0.337,0.167,49
6503,ORL,6,10/29/2017,Away,CHO,L,113,120,41,0.423,0.333,28,53,0.546,0.333,59
7503,ORL,7,10/30/2017,Away,NOP,W,115,99,43,0.506,0.471,27,39,0.459,0.25,43
8306,ORL,8,11/1/2017,Away,MEM,W,101,99,38,0.507,0.448,25,39,0.476,0.333,31
9111,ORL,9,11/3/2017,Home,CHI,L,83,105,35,0.407,0.286,23,40,0.471,0.483,48
10111,ORL,10,11/5/2017,Home,BOS,L,88,104,33,0.363,0.207,18,39,0.438,0.333,54
11150,ORL,11,11/8/2017,Home,NYK,W,112,99,43,0.538,0.464,31,42,0.525,0.417,42
12127,ORL,12,11/10/2017,Away,PHO,W,128,112,43,0.524,0.464,29,44,0.468,0.208,40
13114,ORL,13,11/11/2017,Away,DEN,L,107,125,41,0.471,0.355,24,46,0.529,0.414,50
14111,ORL,14,11/13/2017,Away,GSW,L,100,110,37,0.42,0.313,26,44,0.5,0.348,50
15111,ORL,15,11/15/2017,Away,POR,L,94,99,37,0.468,0.379,19,38,0.437,0.519,41
16111,ORL,16,11/18/2017,Home,UTA,L,85,125,31,0.383,0.276,13,47,0.48,0.412,54
17111,ORL,17,11/20/2017,Home,IND,L,97,105,35,0.417,0.342,23,37,0.416,0.4,48
18111,ORL,18,11/22/2017,Away,MIN,L,118,124,46,0.505,0.324,28,40,0.46,0.348,42
19111,ORL,19,11/24/2017,Away,BOS,L,103,118,41,0.432,0.375,21,42,0.462,0.405,46
20111,ORL,20,11/25/2017,Away,PHI,L,111,130,39,0.453,0.387,22,48,0.505,0.471,53
21150,ORL,21,11/27/2017,Away,IND,L,109,121,40,0.435,0.39,22,42,0.532,0.577,43
22127,ORL,22,11/29/2017,Home,OKC,W,121,108,45,0.592,0.433,28,38,0.396,0.375,48
23114,ORL,23,12/1/2017,Home,GSW,L,112,133,44,0.458,0.393,23,55,0.625,0.5,42
24111,ORL,24,12/3/2017,Away,NYK,W,105,100,37,0.451,0.214,19,43,0.462,0.333,45
25111,ORL,25,12/4/2017,Away,CHO,L,94,104,36,0.439,0.313,24,34,0.405,0.176,52
26111,ORL,26,12/6/2017,Home,ATL,W,110,106,46,0.469,0.214,17,40,0.43,0.407,49
27111,ORL,27,12/8/2017,Home,DEN,L,89,103,33,0.398,0.238,18,42,0.494,0.286,44
28111,ORL,28,12/9/2017,Away,ATL,L,110,117,45,0.489,0.382,39,41,0.513,0.515,40
29111,ORL,29,12/13/2017,Home,LAC,L,95,106,37,0.42,0.333,24,39,0.443,0.462,51
30111,ORL,30,12/15/2017,Home,POR,L,88,95,32,0.381,0.345,15,37,0.43,0.444,45
31150,ORL,31,12/17/2017,Away,DET,L,110,114,41,0.482,0.515,27,42,0.472,0.5,39
32127,ORL,32,12/20/2017,Away,CHI,L,94,112,35,0.393,0.185,23,44,0.5,0.333,51
33114,ORL,33,12/22/2017,Home,NOP,L,97,111,36,0.424,0.2,16,43,0.5,0.333,48
34111,ORL,34,12/23/2017,Away,WAS,L,103,130,42,0.483,0.308,17,47,0.547,0.533,49
35111,ORL,35,12/26/2017,Away,MIA,L,89,107,33,0.407,0.25,14,41,0.451,0.333,53
36111,ORL,36,12/28/2017,Home,DET,W,102,89,37,0.451,0.423,22,35,0.402,0.391,41
37111,ORL,37,12/30/2017,Home,MIA,L,111,117,44,0.543,0.444,31,45,0.511,0.5,40
38111,ORL,38,1/1/2018,Away,BRK,L,95,98,35,0.365,0.194,16,36,0.439,0.36,52
39111,ORL,39,1/3/2018,Home,HOU,L,98,116,35,0.385,0.194,16,42,0.472,0.441,51
40111,ORL,40,1/6/2018,Home,CLE,L,127,131,49,0.5,0.378,29,47,0.5,0.441,45
41150,ORL,41,1/9/2018,Away,DAL,L,99,114,36,0.456,0.379,27,43,0.518,0.346,38
42127,ORL,42,1/10/2018,Away,MIL,L,103,110,39,0.433,0.276,26,45,0.549,0.211,47
43114,ORL,43,1/12/2018,Away,WAS,L,119,125,41,0.513,0.414,32,54,0.568,0.25,41
44111,ORL,44,1/16/2018,Home,MIN,W,108,102,40,0.444,0.355,24,43,0.439,0.438,37
45111,ORL,45,1/18/2018,Away,CLE,L,103,104,41,0.466,0.227,25,38,0.447,0.294,46
46111,ORL,46,1/21/2018,Away,BOS,W,103,95,43,0.467,0.286,20,37,0.435,0.296,44
47111,ORL,47,1/23/2018,Home,SAC,L,99,105,36,0.434,0.355,23,43,0.494,0.308,44
48111,ORL,48,1/27/2018,Away,IND,L,112,114,42,0.545,0.32,21,47,0.54,0.278,38
49111,ORL,49,1/30/2018,Away,HOU,L,107,114,42,0.506,0.484,26,39,0.506,0.371,40
50111,ORL,50,1/31/2018,Home,LAL,W,127,105,44,0.543,0.563,28,39,0.47,0.2,43
51150,ORL,51,2/3/2018,Home,WAS,L,98,115,34,0.442,0.313,17,46,0.541,0.269,38
52127,ORL,52,2/5/2018,Away,MIA,W,111,109,41,0.488,0.433,25,40,0.43,0.13,53
53114,ORL,53,2/6/2018,Home,CLE,W,116,98,46,0.523,0.273,27,36,0.429,0.324,36
54111,ORL,54,2/8/2018,Home,ATL,W,100,98,36,0.429,0.31,20,37,0.425,0.4,46
55111,ORL,55,2/10/2018,Home,MIL,L,104,111,37,0.446,0.267,23,43,0.524,0.36,41
56111,ORL,56,2/12/2018,Away,CHI,L,101,105,37,0.44,0.323,24,40,0.455,0.281,46
57111,ORL,57,2/14/2018,Home,CHO,L,102,104,36,0.419,0.405,21,38,0.432,0.433,45
58111,ORL,58,2/22/2018,Home,NYK,L,113,120,43,0.518,0.458,28,48,0.485,0.28,47
59111,ORL,59,2/24/2018,Away,PHI,L,105,116,38,0.447,0.419,27,42,0.519,0.333,45
60111,ORL,60,2/26/2018,Away,OKC,L,105,112,39,0.464,0.414,23,42,0.477,0.44,50
61150,ORL,61,2/28/2018,Home,TOR,L,104,117,39,0.476,0.433,27,45,0.542,0.4,42
62127,ORL,62,3/2/2018,Home,DET,W,115,106,44,0.512,0.361,34,40,0.435,0.414,43
63114,ORL,63,3/3/2018,Home,MEM,W,107,100,36,0.5,0.32,19,38,0.409,0.273,46
64111,ORL,64,3/5/2018,Away,UTA,L,80,94,29,0.341,0.324,18,36,0.493,0.323,48
65111,ORL,65,3/7/2018,Away,LAL,L,107,108,42,0.5,0.429,31,43,0.489,0.333,39
66111,ORL,66,3/9/2018,Away,SAC,L,88,94,33,0.423,0.31,17,36,0.434,0.36,50
67111,ORL,67,3/10/2018,Away,LAC,L,105,113,38,0.452,0.333,20,41,0.526,0.389,41
68111,ORL,68,3/13/2018,Away,SAS,L,72,108,28,0.341,0.304,16,40,0.476,0.474,48
69111,ORL,69,3/14/2018,Home,MIL,W,126,117,44,0.506,0.529,31,49,0.5,0.417,37
70111,ORL,70,3/16/2018,Home,BOS,L,83,92,34,0.391,0.179,14,31,0.378,0.346,55
71150,ORL,71,3/20/2018,Home,TOR,L,86,93,37,0.411,0.36,22,35,0.455,0.389,45
72127,ORL,72,3/22/2018,Home,PHI,L,98,118,37,0.407,0.303,26,42,0.472,0.405,56
73114,ORL,73,3/24/2018,Home,PHO,W,105,99,37,0.44,0.367,29,36,0.404,0.241,41
74111,ORL,74,3/28/2018,Home,BRK,L,104,111,40,0.435,0.355,25,40,0.46,0.353,48
75111,ORL,75,3/30/2018,Home,CHI,L,82,90,31,0.33,0.179,16,30,0.357,0.341,53
76111,ORL,76,4/1/2018,Away,ATL,L,88,94,33,0.344,0.278,19,41,0.482,0.306,52
77111,ORL,77,4/3/2018,Away,NYK,W,97,73,37,0.42,0.306,28,30,0.349,0.148,42
78111,ORL,78,4/4/2018,Home,DAL,W,105,100,39,0.453,0.276,27,39,0.438,0.333,43
79111,ORL,79,4/6/2018,Home,CHO,L,100,137,42,0.447,0.391,27,48,0.558,0.548,50
80111,ORL,80,4/8/2018,Away,TOR,L,101,112,42,0.472,0.304,25,39,0.5,0.425,47
81116,ORL,81,4/9/2018,Away,MIL,L,86,102,34,0.415,0.208,24,39,0.429,0.346,56
82111,ORL,82,4/11/2018,Home,WAS,W,101,92,33,0.429,0.406,20,33,0.347,0.294,50
1504,PHI,1,10/18/2017,Away,WAS,L,115,120,43,0.462,0.429,25,42,0.433,0.273,52
2504,PHI,2,10/20/2017,Home,BOS,L,92,102,35,0.38,0.313,20,35,0.417,0.345,55
3504,PHI,3,10/21/2017,Away,TOR,L,94,128,32,0.39,0.333,18,42,0.472,0.295,51
4504,PHI,4,10/23/2017,Away,DET,W,97,86,35,0.467,0.375,25,33,0.388,0.2,39
5504,PHI,5,10/25/2017,Home,HOU,L,104,105,43,0.443,0.333,29,36,0.48,0.308,40
6504,PHI,6,10/28/2017,Away,DAL,W,112,110,43,0.494,0.457,25,38,0.514,0.475,33
7504,PHI,7,10/30/2017,Away,HOU,W,115,107,44,0.55,0.417,27,33,0.398,0.277,35
8307,PHI,8,11/1/2017,Home,ATL,W,119,109,46,0.465,0.371,36,41,0.436,0.348,49
9112,PHI,9,11/3/2017,Home,IND,W,121,110,46,0.5,0.5,34,45,0.464,0.286,40
10112,PHI,10,11/7/2017,Away,UTA,W,104,97,34,0.42,0.444,23,30,0.303,0.231,45
11151,PHI,11,11/9/2017,Away,SAC,L,108,109,37,0.425,0.405,23,40,0.43,0.444,45
12128,PHI,12,11/11/2017,Away,GSW,L,114,135,44,0.468,0.429,30,48,0.585,0.519,39
13115,PHI,13,11/13/2017,Away,LAC,W,109,105,38,0.494,0.219,27,36,0.439,0.375,34
14112,PHI,14,11/15/2017,Away,LAL,W,115,109,42,0.488,0.219,27,42,0.385,0.111,57
15112,PHI,15,11/18/2017,Home,GSW,L,116,124,47,0.485,0.345,28,50,0.549,0.304,48
16112,PHI,16,11/20/2017,Home,UTA,W,107,86,44,0.518,0.267,20,30,0.353,0.321,34
17112,PHI,17,11/22/2017,Home,POR,W,101,81,39,0.433,0.344,23,30,0.337,0.269,48
18112,PHI,18,11/25/2017,Home,ORL,W,130,111,48,0.505,0.471,35,39,0.453,0.387,41
19112,PHI,19,11/27/2017,Home,CLE,L,91,113,36,0.375,0.107,15,41,0.477,0.405,46
20112,PHI,20,11/29/2017,Home,WAS,W,118,113,37,0.457,0.167,23,36,0.404,0.409,35
21151,PHI,21,11/30/2017,Away,BOS,L,97,108,35,0.417,0.5,24,40,0.506,0.414,40
22128,PHI,22,12/2/2017,Home,DET,W,108,103,35,0.407,0.357,27,34,0.436,0.29,36
23115,PHI,23,12/4/2017,Home,PHO,L,101,115,39,0.429,0.233,23,44,0.484,0.455,46
24112,PHI,24,12/7/2017,Home,LAL,L,104,107,39,0.481,0.385,29,42,0.438,0.393,44
25112,PHI,25,12/9/2017,Away,CLE,L,98,105,37,0.474,0.333,31,36,0.48,0.483,33
26112,PHI,26,12/10/2017,Away,NOP,L,124,131,44,0.458,0.31,26,46,0.575,0.625,33
27112,PHI,27,12/12/2017,Away,MIN,W,118,112,40,0.5,0.423,32,44,0.407,0.172,50
28112,PHI,28,12/15/2017,Home,OKC,L,117,119,44,0.44,0.283,35,47,0.416,0.429,60
29112,PHI,29,12/18/2017,Away,CHI,L,115,117,44,0.484,0.424,30,44,0.478,0.464,39
30112,PHI,30,12/19/2017,Home,SAC,L,95,101,34,0.42,0.286,21,41,0.451,0.259,39
31151,PHI,31,12/21/2017,Home,TOR,L,109,114,45,0.523,0.31,27,35,0.412,0.343,45
32128,PHI,32,12/23/2017,Away,TOR,L,86,102,33,0.413,0.259,19,35,0.412,0.333,43
33115,PHI,33,12/25/2017,Away,NYK,W,105,98,35,0.427,0.357,21,38,0.404,0.267,45
34112,PHI,34,12/28/2017,Away,POR,L,110,114,42,0.483,0.5,28,35,0.467,0.333,47
35112,PHI,35,12/30/2017,Away,DEN,W,107,102,45,0.484,0.333,34,35,0.402,0.219,48
36112,PHI,36,12/31/2017,Away,PHO,W,123,110,43,0.558,0.417,24,37,0.42,0.37,35
37112,PHI,37,1/3/2018,Home,SAS,W,112,106,36,0.45,0.318,23,39,0.448,0.32,43
38112,PHI,38,1/5/2018,Home,DET,W,114,78,44,0.489,0.467,29,30,0.385,0.318,34
39112,PHI,39,1/11/2018,Home,BOS,L,103,114,38,0.463,0.393,20,43,0.483,0.371,46
40112,PHI,40,1/15/2018,Home,TOR,W,117,111,40,0.494,0.24,22,38,0.4,0.281,44
41151,PHI,41,1/18/2018,Away,BOS,W,89,80,34,0.466,0.353,18,30,0.405,0.241,31
42128,PHI,42,1/20/2018,Home,MIL,W,116,94,45,0.529,0.4,32,33,0.402,0.313,35
43115,PHI,43,1/22/2018,Away,MEM,L,101,105,32,0.451,0.452,21,33,0.423,0.385,32
44112,PHI,44,1/24/2018,Home,CHI,W,115,101,42,0.519,0.5,31,36,0.383,0.297,43
45112,PHI,45,1/26/2018,Away,SAS,W,97,78,38,0.481,0.429,23,30,0.4,0.125,36
46112,PHI,46,1/28/2018,Away,OKC,L,112,122,38,0.5,0.379,19,45,0.489,0.303,41
47112,PHI,47,1/29/2018,Away,MIL,L,95,107,36,0.439,0.077,22,38,0.475,0.393,42
48112,PHI,48,1/31/2018,Away,BRK,L,108,116,36,0.474,0.389,17,39,0.506,0.406,39
49112,PHI,49,2/2/2018,Home,MIA,W,103,97,42,0.494,0.333,28,34,0.391,0.324,49
50112,PHI,50,2/3/2018,Away,IND,L,92,100,33,0.379,0.313,21,35,0.443,0.333,42
51151,PHI,51,2/6/2018,Home,WAS,W,115,102,45,0.549,0.5,27,41,0.441,0.259,39
52128,PHI,52,2/9/2018,Home,NOP,W,100,82,39,0.419,0.412,26,33,0.347,0.258,46
53115,PHI,53,2/10/2018,Home,LAC,W,112,98,43,0.478,0.394,32,38,0.432,0.25,53
54112,PHI,54,2/12/2018,Home,NYK,W,108,92,41,0.547,0.526,27,31,0.392,0.25,33
55112,PHI,55,2/14/2018,Home,MIA,W,104,102,39,0.424,0.257,25,35,0.455,0.407,29
56112,PHI,56,2/22/2018,Away,CHI,W,116,115,42,0.512,0.379,25,44,0.454,0.529,48
57112,PHI,57,2/24/2018,Home,ORL,W,116,105,42,0.519,0.333,31,38,0.447,0.419,33
58112,PHI,58,2/25/2018,Away,WAS,L,94,109,31,0.36,0.273,24,43,0.544,0.48,48
59112,PHI,59,2/27/2018,Away,MIA,L,101,102,35,0.417,0.387,25,36,0.439,0.333,37
60112,PHI,60,3/1/2018,Away,CLE,W,108,97,40,0.444,0.333,22,36,0.414,0.281,45
61151,PHI,61,3/2/2018,Home,CHO,W,110,99,41,0.506,0.375,27,34,0.42,0.458,39
62128,PHI,62,3/4/2018,Away,MIL,L,110,118,39,0.557,0.5,26,47,0.495,0.435,38
63115,PHI,63,3/6/2018,Away,CHO,W,128,114,50,0.575,0.485,35,40,0.5,0.379,33
64112,PHI,64,3/8/2018,Away,MIA,L,99,108,34,0.395,0.405,28,42,0.472,0.538,49
65112,PHI,65,3/11/2018,Away,BRK,W,120,97,50,0.526,0.346,33,33,0.388,0.357,42
66112,PHI,66,3/13/2018,Home,IND,L,98,101,35,0.467,0.333,24,38,0.4,0.208,45
67112,PHI,67,3/15/2018,Away,NYK,W,118,110,41,0.451,0.405,29,45,0.517,0.25,44
68112,PHI,68,3/16/2018,Home,BRK,W,120,116,43,0.453,0.444,30,40,0.449,0.5,47
69112,PHI,69,3/19/2018,Home,CHO,W,108,94,42,0.452,0.409,30,32,0.381,0.273,39
70112,PHI,70,3/21/2018,Home,MEM,W,119,105,46,0.548,0.355,32,40,0.404,0.333,47
71151,PHI,71,3/22/2018,Away,ORL,W,118,98,42,0.472,0.405,30,37,0.407,0.303,40
72128,PHI,72,3/24/2018,Home,MIN,W,120,108,42,0.477,0.351,33,37,0.385,0.261,53
73115,PHI,73,3/26/2018,Home,DEN,W,123,104,46,0.505,0.448,35,36,0.429,0.344,37
74112,PHI,74,3/28/2018,Home,NYK,W,118,101,45,0.459,0.29,34,36,0.383,0.29,46
75112,PHI,75,3/30/2018,Away,ATL,W,101,91,42,0.442,0.211,34,36,0.356,0.231,59
76112,PHI,76,4/1/2018,Away,CHO,W,119,102,48,0.511,0.438,36,33,0.402,0.3,40
77112,PHI,77,4/3/2018,Home,BRK,W,121,95,50,0.549,0.429,28,34,0.42,0.405,36
78112,PHI,78,4/4/2018,Away,DET,W,115,108,44,0.494,0.433,32,39,0.443,0.444,42
79112,PHI,79,4/6/2018,Home,CLE,W,132,130,50,0.495,0.359,35,45,0.517,0.471,41
80112,PHI,80,4/8/2018,Home,DAL,W,109,97,46,0.505,0.296,32,40,0.426,0.275,43
81117,PHI,81,4/10/2018,Away,ATL,W,121,113,43,0.494,0.459,29,41,0.418,0.351,39
82112,PHI,82,4/11/2018,Home,MIL,W,130,95,52,0.495,0.417,35,37,0.411,0.28,43
1505,PHO,1,10/18/2017,Home,POR,L,76,124,28,0.315,0.259,10,44,0.489,0.583,57
2505,PHO,2,10/20/2017,Home,LAL,L,130,132,45,0.489,0.483,17,48,0.516,0.462,42
3505,PHO,3,10/21/2017,Away,LAC,L,88,130,27,0.38,0.25,19,48,0.545,0.462,52
4505,PHO,4,10/23/2017,Home,SAC,W,117,115,42,0.545,0.333,20,43,0.434,0.409,37
5505,PHO,5,10/25/2017,Home,UTA,W,97,88,42,0.438,0.316,18,32,0.416,0.24,44
6505,PHO,6,10/28/2017,Away,POR,L,107,114,37,0.425,0.346,21,40,0.44,0.423,53
7505,PHO,7,10/31/2017,Away,BRK,W,122,114,45,0.469,0.455,18,42,0.412,0.29,44
8308,PHO,8,11/1/2017,Away,WAS,W,122,116,41,0.494,0.375,23,41,0.446,0.333,45
9113,PHO,9,11/3/2017,Away,NYK,L,107,120,34,0.351,0.281,17,45,0.517,0.308,49
10113,PHO,10,11/5/2017,Away,SAS,L,95,112,37,0.457,0.348,23,44,0.5,0.5,43
11152,PHO,11,11/6/2017,Home,BRK,L,92,98,30,0.349,0.24,13,35,0.402,0.25,48
12129,PHO,12,11/8/2017,Home,MIA,L,115,126,40,0.455,0.414,20,43,0.531,0.4,53
13116,PHO,13,11/10/2017,Home,ORL,L,112,128,44,0.468,0.208,13,43,0.524,0.464,44
14113,PHO,14,11/11/2017,Home,MIN,W,118,110,46,0.535,0.385,21,39,0.406,0.2,47
15113,PHO,15,11/13/2017,Home,LAL,L,93,100,37,0.389,0.269,15,39,0.424,0.424,53
16113,PHO,16,11/16/2017,Home,HOU,L,116,142,47,0.452,0.333,28,43,0.478,0.477,51
17113,PHO,17,11/17/2017,Away,LAL,W,122,113,48,0.466,0.406,28,45,0.495,0.28,49
18113,PHO,18,11/19/2017,Home,CHI,W,113,105,45,0.506,0.259,32,42,0.416,0.333,47
19113,PHO,19,11/22/2017,Home,MIL,L,107,113,37,0.398,0.318,15,42,0.433,0.276,42
20113,PHO,20,11/24/2017,Home,NOP,L,91,115,37,0.394,0.1,12,45,0.495,0.333,49
21152,PHO,21,11/26/2017,Away,MIN,L,108,119,43,0.506,0.5,25,49,0.527,0.429,48
22129,PHO,22,11/28/2017,Away,CHI,W,104,99,38,0.437,0.367,25,38,0.404,0.4,41
23116,PHO,23,11/29/2017,Away,DET,L,107,131,39,0.464,0.318,21,51,0.573,0.464,44
24113,PHO,24,12/2/2017,Away,BOS,L,111,116,48,0.475,0.292,24,42,0.525,0.452,31
25113,PHO,25,12/4/2017,Away,PHI,W,115,101,44,0.484,0.455,25,39,0.429,0.233,47
26113,PHO,26,12/5/2017,Away,TOR,L,113,126,37,0.493,0.375,23,44,0.478,0.417,42
27113,PHO,27,12/7/2017,Home,WAS,L,99,109,36,0.462,0.304,22,41,0.506,0.381,38
28113,PHO,28,12/9/2017,Home,SAS,L,101,104,35,0.438,0.28,11,40,0.46,0.316,52
29113,PHO,29,12/12/2017,Away,SAC,L,92,99,37,0.411,0.219,22,38,0.427,0.318,45
30113,PHO,30,12/13/2017,Home,TOR,L,109,115,37,0.446,0.333,20,40,0.435,0.346,45
31152,PHO,31,12/16/2017,Away,MIN,W,108,106,33,0.458,0.458,22,40,0.421,0.333,31
32129,PHO,32,12/18/2017,Away,DAL,W,97,91,35,0.443,0.4,17,32,0.364,0.297,42
33116,PHO,33,12/20/2017,Away,LAC,L,95,108,35,0.361,0.229,22,41,0.471,0.333,50
34113,PHO,34,12/21/2017,Home,MEM,W,97,95,33,0.407,0.385,21,39,0.433,0.192,50
35113,PHO,35,12/23/2017,Home,MIN,L,106,115,40,0.465,0.344,24,42,0.5,0.375,47
36113,PHO,36,12/26/2017,Home,MEM,W,99,97,32,0.444,0.364,24,35,0.402,0.15,38
37113,PHO,37,12/29/2017,Away,SAC,W,111,101,41,0.482,0.433,26,37,0.463,0.348,37
38113,PHO,38,12/31/2017,Home,PHI,L,110,123,37,0.42,0.37,18,43,0.558,0.417,44
39113,PHO,39,1/2/2018,Home,ATL,W,104,103,39,0.506,0.318,24,36,0.414,0.323,40
40113,PHO,40,1/3/2018,Away,DEN,L,111,134,39,0.424,0.371,26,51,0.622,0.444,48
41152,PHO,41,1/5/2018,Away,SAS,L,89,103,35,0.422,0.233,22,41,0.471,0.367,44
42129,PHO,42,1/7/2018,Home,OKC,W,114,100,39,0.443,0.436,24,40,0.465,0.296,42
43116,PHO,43,1/12/2018,Home,HOU,L,95,112,37,0.463,0.424,27,39,0.415,0.319,53
44113,PHO,44,1/14/2018,Home,IND,L,97,120,35,0.412,0.243,20,48,0.545,0.478,42
45113,PHO,45,1/16/2018,Away,POR,L,111,118,37,0.416,0.39,21,46,0.505,0.486,43
46113,PHO,46,1/19/2018,Away,DEN,W,108,100,40,0.494,0.424,28,35,0.449,0.389,42
